image1_url,image2_url,result
https://d1sag4ddilekf6.cloudfront.net/Merchants/1-C6AJAUJDCE4CAX/photoexhibition/53efcc8208b54b0ba362ce1cfe931bca_1700808965531775475.jpeg,https://food-cms.grab.com/Merchants/1-C64KJ4MCNE5ARE/photoexhibition/4f487b96ebdc4a8892798415a004cb01_1735013328395204621.jpeg,2.0
https://d1sag4ddilekf6.cloudfront.net/Merchants/1-C4CKE2KYLNXCDE/photoexhibition/9d0e372a212943e3831621d8a19f1882_1685011404696120226.jpeg,https://food-cms.grab.com/Merchants/1-C632E2UTSCLYAN/photoexhibition/dda243b63191481f9259d2d14403bceb_1733891833589073945.jpeg,2.0
https://food-cms.grab.com/Merchants/4-C2V1BFVWDB21GT/photoexhibition/9a2f3efbeb1b4d6ebe8b0833e415be99_1744004262370644076.jpeg,https://food-cms.grab.com/Merchants/4-C3XVTJWJGTJYNX/photoexhibition/b94d38224a814c96b2ede88632863716_1730193996279989590.jpeg,1.0
https://food-cms.grab.com/Merchants/4-C6NXL63KETT1GN/photoexhibition/d538e5b6be974ebbaa395e6a87ac44b3_1734672155185208980.jpeg,https://food-cms.grab.com/Merchants/4-C7AWJYBXNA33NJ/photoexhibition/89f5cb63a85d48178ba7b222b47b376e_1741573017984145651.jpeg,1.0
https://food-cms.grab.com/Merchants/4-C63FEF4KGADCNA/photoexhibition/c99294a591474e3688cde4b4dd5e8f14_1740622370498982531.jpeg,https://food-cms.grab.com/Merchants/4-C6W3GAX1VXEXGN/photoexhibition/3ab4672e18864bca947ffe68a00387ff_1727936567543852507.jpeg,1.0
https://d1sag4ddilekf6.cloudfront.net/Merchants/1-C6E1EF4YKCD1NN/photoexhibition/e2403bf302ae40f180be574269acfc6d_1709778034726497557.jpeg,https://food-cms.grab.com/Merchants/4-C6V3NKMTBCCTVJ/photoexhibition/d3f1b2e25f9344249ead15a58cf2d5d8_1726020233894203921.jpeg,1.0
https://d1sag4ddilekf6.cloudfront.net/Merchants/1-C4CYAUNCTK2ZRA/photoexhibition/271a9503d2454736b985a2be7775cce2_1685604090215774394.jpeg,https://food-cms.grab.com/Merchants/SGDD09014/photoexhibition/d7e380a17e4948b2bc736337ef859a24_1728380890174627546.jpeg,2.0
https://food-cms.grab.com/Merchants/1-C6XXVF5ZE8MBLJ/photoexhibition/e4e9a37e38de4741bb8244c0dbd2fd60_1729494919824981124.png,https://food-cms.grab.com/Merchants/4-C6NBAKBVBGKJG6/photoexhibition/2c248032da874fec92361616d3f845ee_1723430026698169487.jpeg,2.0
https://d1sag4ddilekf6.cloudfront.net/Merchants/1-C6CKLYACJFEHJE/photoexhibition/e9264dd6345746c59f7a98b5862a066e_1704961078504759616.jpeg,https://food-cms.grab.com/Merchants/4-C4B2NUBGGVBFEX/photoexhibition/11083dec2bde473b9a02adcf024cf3ed_1733129124318797844.jpg,2.0
https://food-cms.grab.com/Merchants/1-C64TCTJXA63UJ2/photoexhibition/ebb4bf8b65e34f91a2cad0cb5055073c_1735179874026994264.jpeg,https://food-cms.grab.com/Merchants/4-C6C3AN3YLYAYUE/photoexhibition/6f8c390965544ca8a6817a60ff88a93a_1734672999379062231.jpeg,2.0
https://food-cms.grab.com/Merchants/4-C2EFGB4CLJAHEJ/photoexhibition/a3e6545228fa413db7dd1e565c10ae94_1737433272661782756.jpeg,https://food-cms.grab.com/Merchants/4-C6MHWBXTCA5WNA/photoexhibition/91f8f8dffb9646878a2a9e1b7790f31e_1734577967762658305.jpeg,1.0
https://d1sag4ddilekf6.cloudfront.net/Merchants/1-C4KTEE2CAXKJEA/photoexhibition/f514aa76ba04422b808e42e1a805fdb5_1693130945034541786.jpeg,https://d1sag4ddilekf6.cloudfront.net/Merchants/1-C4MTAYBWV3MHWA/photoexhibition/3534605908db4915a1ab5c274e738499_1697008019019151339.jpeg,2.0
https://food-cms.grab.com/Merchants/1-C63BTUVXNYD1BE/photoexhibition/9ee0e2ce02c24107be97ca30a65fb98c_1732250911188807719.jpeg,https://food-cms.grab.com/Merchants/4-C6UEVA2XLN6HRE/photoexhibition/7acd71e6f56d4b38af9e2184dc227982_1734682521681913258.jpeg,1.0
https://food-cms.grab.com/Merchants/4-C3XWRJWVRJAVEN/photoexhibition/00efd07e54e34540b0c0af20ee95fdc2_1742959802309586429.jpeg,https://food-cms.grab.com/Merchants/SGDD06197/photoexhibition/9e6a8b3fec3b436c8df6520d0ad53886_1733297451547279143.jpg,2.0
https://food-cms.grab.com/Merchants/1-C6TZE6BDVF6JNN/photoexhibition/bdb5960e1b264c1abf6816ae2465e9e7_1721640071602926832.jpeg,https://food-cms.grab.com/Merchants/SGDD12443/photoexhibition/33bba8b4ed074f92ab15dfa88c1d8940_1733298546916158755.jpg,2.0
https://d1sag4ddilekf6.cloudfront.net/Merchants/1-C3AUVN6WGRJVGA/photoexhibition/361e46a9acc64f7d9ca82e297348b022_1676863493600975566.jpeg,https://food-cms.grab.com/Merchants/1-C6VDTUMYUF3HE2/photoexhibition/ec6d273db9304d5bb04323c822ba3071_1724640615719303262.jpeg,1.0
https://d1sag4ddilekf6.cloudfront.net/Merchants/1-C4JTGTTTC2TGNJ/photoexhibition/b9c9c0f03bc0409e933cf86a430bf246_1691043082924742722.jpeg,https://food-cms.grab.com/Merchants/4-C6DCLT3FBEATL2/photoexhibition/2a420772d058406da88deaeca26265ad_1742891372307809791.png,2.0
https://food-cms.grab.com/Merchants/1-C6MVG2XKHGEHA2/photoexhibition/157628aee9504297bd071f63f7d04686_1717304825029684501.jpeg,https://food-cms.grab.com/Merchants/1-C6WZUE4XARBUJA/photoexhibition/958eb8d2e9b04365a6927ff8cf14e6a1_1727691151906385110.jpeg,2.0
https://food-cms.grab.com/Merchants/1-C63ACTXEGALWTT/photoexhibition/96c3711a7e824d5c884dc5c1c8ffe6a5_1732072100005696362.jpeg,https://food-cms.grab.com/Merchants/4-C6TVAN2VG3LZCE/photoexhibition/0ac83a33080941eb963d71840e24f9e0_1734922131764244055.jpeg,2.0
https://d1sag4ddilekf6.cloudfront.net/Merchants/1-C4AXJ2L2J2EBT6/photoexhibition/2cfc77b1e4394ae6a3650a7f07ef177b_1681447303675841381.jpeg,https://food-cms.grab.com/Merchants/4-C341NJ6JLKTTHA/photoexhibition/91da7159a1ce4f56963d41ac00098d4b_1744178557977583015.jpeg,2.0
https://food-cms.grab.com/Merchants/4-C2CDRKCDLYLYL6/photoexhibition/ab35f597497a48b6956342246e0d9ec5_1733467054847567874.jpeg,https://food-cms.grab.com/Merchants/4-C6WBHCKESCCUV6/photoexhibition/64b05389d87c4ffd996b6170280fcd33_1726737549321497718.jpeg,1.0
https://d1sag4ddilekf6.cloudfront.net/Merchants/1-C6EUCAEKRBEHWE/photoexhibition/cee5bbfe1a674d9e80eaa931a17d1c1e_1709113510165406453.jpeg,https://food-cms.grab.com/Merchants/4-C64AVE5VVLDDN6/photoexhibition/f2a0dcf0a4e24c50afc0244d20d08bb4_1734921343074927015.jpeg,2.0
https://food-cms.grab.com/Merchants/4-C2NUJ4CFAJK2R2/photoexhibition/c6d9c3eda90f41e2ba051ae645666bff_1734505744600243061.jpeg,https://food-cms.grab.com/Merchants/4-C4KVC6XKAJCUEA/photoexhibition/ef06666df6524060918b3a36121837db_1733286274145506155.jpg,1.0
https://food-cms.grab.com/Merchants/1-C632AJJFCPUWC6/photoexhibition/167d6665aeea4cccb4704125f9bc442d_1733804988999390434.jpeg,https://food-cms.grab.com/Merchants/1-C6XJVB2KDAT2EN/photoexhibition/6080909403264ae28b64d064942e0e14_1728974667787885321.jpeg,1.0
https://d1sag4ddilekf6.cloudfront.net/Merchants/1-C2EVCJT2HFJXEN/photoexhibition/1d369710249f44cbb60303b65ba763eb_1678326849320236903.jpg,https://food-cms.grab.com/Merchants/4-C2E2GYCDJT2ASA/photoexhibition/5b478c174dd0423a801a56253e6bef7c_1733208976471135223.jpg,2.0
https://food-cms.grab.com/Merchants/1-C62CR8AZJENXVX/photoexhibition/fad99a973c074f2f82826f2191c79dde_1730284534477412698.jpeg,https://food-cms.grab.com/Merchants/4-C2JKKEWER8NHFA/photoexhibition/ff70b6fa691f4a06b225bfedb186329f_1737947498753290817.jpeg,2.0
https://d1sag4ddilekf6.cloudfront.net/Merchants/1-C4DXANEDN4ATJT/photoexhibition/8ce3f2f744b34fc9831e55932becca82_1687417838859602192.jpeg,https://food-cms.grab.com/Merchants/1-C62EE7WEL6EBAE/photoexhibition/2e4bdf1a17694ba18d5b4a9ef91e7193_1730448714359173719.jpeg,1.0
https://food-cms.grab.com/Merchants/1-C6UEEKWFGY31AX/photoexhibition/202faf9a6be54292967b0e0353b79b33_1722481350347585956.jpeg,https://food-cms.grab.com/Merchants/4-CYTAT24YPALTAJ/photoexhibition/59dda735ddf84b2f888d2d59a8cb996e_1735791244252855842.jpeg,2.0
https://d1sag4ddilekf6.cloudfront.net/Merchants/4-CZJHGAEHAJ4UTN/photoexhibition/ee96df3d332946f39c5bad97bd5a0a72_1684815452945317665.jpeg,https://food-cms.grab.com/Merchants/4-C2WTV4KDNY4FMA/photoexhibition/84e3eb14686044f18c62e1359f6654ef_1732854922271777676.jpg,2.0
https://d1sag4ddilekf6.cloudfront.net/Merchants/1-C6EATPVGJXXZAN/photoexhibition/dbd41afdd15f4918a9bba31caa0232e9_1708115465420305187.png,https://food-cms.grab.com/Merchants/SGDD01304/photoexhibition/5fee1472c0cb441ebf1d83a05bc5e690_1733820896812928145.jpeg,1.0
https://food-cms.grab.com/Merchants/1-C6NDME5ZG3N3V6/photoexhibition/8e3d7ea005a14befb89bce27b1ee3aad_1718769269324894780.jpeg,https://food-cms.grab.com/Merchants/4-C6W3GAX1VXEXGN/photoexhibition/3ab4672e18864bca947ffe68a00387ff_1727936567543852507.jpeg,2.0
https://d1sag4ddilekf6.cloudfront.net/Merchants/1-CY61RUXXRJKAE2/photoexhibition/583ce29c86e84ca782c3b4b8cfd07cd0_1681355331528236992.jpeg,https://food-cms.grab.com/Merchants/4-C6AAJ8EKVKJKEX/photoexhibition/fc45c939bf8f44a3b514258a0bc70855_1740554659258288495.jpeg,2.0
https://food-cms.grab.com/Merchants/4-C7BFMBVBNFDGCJ/photoexhibition/78781cb9a5a749a0b21f6c900a334849_1742784368918250680.jpeg,https://food-cms.grab.com/Merchants/SGDD01762/photoexhibition/9e0954d91a354ef59dde79f9fd43ecf8_1733199182570955359.jpg,1.0
https://food-cms.grab.com/Merchants/4-C6MYTPKDJEBECN/photoexhibition/3ad56fd943d24fe2a8e1be2641d1456e_1734679440858908406.jpeg,https://food-cms.grab.com/Merchants/4-CYNKN8BTWBTCTA/photoexhibition/2c625a987886455194a407b286db9c8a_1728897155886575660.jpeg,2.0
https://food-cms.grab.com/Merchants/1-C6L3G753E2U3AE/photoexhibition/7cdda21e361a4e09b3902e156c118861_1715941861905981603.jpeg,https://food-cms.grab.com/Merchants/4-C6MZRF43CJ2WNN/photoexhibition/77cc9f8f380b4d48887cda37125e627b_1717728986189679226.jpeg,2.0
https://d1sag4ddilekf6.cloudfront.net/Merchants/1-C4EUJGDFV2XTE2/photoexhibition/3c580ed4e939426cb1fa8e05c95f8669_1689230255441530600.jpeg,https://food-cms.grab.com/Merchants/4-C2KYNXCDAFTTV2/photoexhibition/e9b792e5c71b4aaca4ba96e4daaba48d_1735290424433571126.jpeg,2.0
https://food-cms.grab.com/Merchants/1-C6XYN62ZCB2ZJ2/photoexhibition/0e8e7ea019ae430991dc4610ba108eef_1729570285731224897.jpeg,https://food-cms.grab.com/Merchants/4-C65CKFWVSFVFTN/photoexhibition/355bc2924c4a4ee19bc0b62c6248cc8c_1742436006177740134.jpeg,2.0
https://food-cms.grab.com/Merchants/1-C6XKTX63LJW1MA/photoexhibition/98ecfdb87ab6425598d7abe023f0d2e6_1729046767033134616.png,https://food-cms.grab.com/Merchants/4-CYWCATD3GAWTRN/photoexhibition/6816654fc92648bf873a7c12c633b4b5_1743476751684524367.jpeg,2.0
https://d1sag4ddilekf6.cloudfront.net/Merchants/1-C3AXJJADNPJFL6/photoexhibition/6844573a3fea40e5a3e218285d8438a6_1681465407301620439.jpeg,https://food-cms.grab.com/Merchants/1-C6MKLUAFNPEFN2/photoexhibition/8dc30585538545de9df9cd70e1386016_1716967313859538643.png,1.0
https://d1sag4ddilekf6.cloudfront.net/Merchants/1-C4MDFF6XEN3GJE/photoexhibition/8e8b2f214f4246618646804830689aa5_1696385171775009219.jpeg,https://food-cms.grab.com/Merchants/4-C3DDNLKYR4NFVN/photoexhibition/edf947c6aa7a4fdcb933c00092c5e4ee_1732697568569451707.jpg,2.0
https://d1sag4ddilekf6.cloudfront.net/Merchants/1-C2CETCKJRKWEVA/photoexhibition/63cc2f564a7c412a846c8c1d32d3d66e_1688550173663363400.jpeg,https://food-cms.grab.com/Merchants/4-C6MYTPKDJBN2PA/photoexhibition/fc010ceda6704364810c4950be2fe630_1733728736834117119.jpeg,2.0
https://food-cms.grab.com/Merchants/1-C6XCRAUEBGJWEX/photoexhibition/ecdfa01b3bce4545a29cf3f62835a4f2_1728371456428157992.jpeg,https://food-cms.grab.com/Merchants/4-C63XR7JEETN1CN/photoexhibition/523ffd0bceab4c93b7cbc0917b1868f5_1738735081976157309.jpeg,2.0
https://d1sag4ddilekf6.cloudfront.net/Merchants/1-C6E1WB3ZJFEYAA/photoexhibition/106a50cc278f478bac0e81e7fb4bbb9a_1709885478090987399.jpeg,https://food-cms.grab.com/Merchants/4-C66KFGM2C4K1TN/photoexhibition/01a8260268164318af9a678dc58172df_1739870080492216247.jpeg,2.0
https://d1sag4ddilekf6.cloudfront.net/Merchants/1-C6D3R6B3FEMXNJ/photoexhibition/6b7d58b22a6e43ddb0d041cc9ae62d89_1707982330734431022.jpeg,https://food-cms.grab.com/Merchants/4-C633CXXZTBWWVJ/photoexhibition/cc7581dee112490499bc11e84f58fe36_1735787714624379730.jpeg,2.0
https://d1sag4ddilekf6.cloudfront.net/Merchants/1-CZEHJEB2LUCFRN/photoexhibition/8c60e1493d5f489db3d7c654513cf527_1677082005957119808.jpeg,https://food-cms.grab.com/Merchants/1-C7BJTKVEFFT2WA/photoexhibition/60a4dd060526440d98d3cfa73b461022_1742885856613880582.jpeg,1.0
https://d1sag4ddilekf6.cloudfront.net/Merchants/1-C4JGWFXWEPJCPA/photoexhibition/6f69ae3128dc441ab51d33686dcf8cca_1690705166256886590.jpeg,https://d1sag4ddilekf6.cloudfront.net/Merchants/1-C6CBRBJFKAWXE2/photoexhibition/94d256f154b942339beed978834aa04c_1704178962996265862.jpeg,1.0
https://d1sag4ddilekf6.cloudfront.net/Merchants/1-CY61RUXXRJKAE2/photoexhibition/583ce29c86e84ca782c3b4b8cfd07cd0_1681355331528236992.jpeg,https://food-cms.grab.com/Merchants/4-C7ABC35JMFKJGE/photoexhibition/81809b39db8a42a681f8ea3cd77887b2_1740119283592076489.jpeg,2.0
https://d1sag4ddilekf6.cloudfront.net/Merchants/1-C6CEL2LFFGB2L2/photoexhibition/27473fdc113e4663a4453cd27ac7656d_1704630780077697248.jpeg,https://food-cms.grab.com/Merchants/SGDD07287/photoexhibition/66ba3a89aa3e4fbdbfc273ea70cddc00_1733479934367468454.jpg,2.0
https://d1sag4ddilekf6.cloudfront.net/Merchants/1-C4KTEE2CAXKJEA/photoexhibition/f514aa76ba04422b808e42e1a805fdb5_1693130945034541786.jpeg,https://food-cms.grab.com/Merchants/4-C662RVDAJTEVME/photoexhibition/80f4ff2489184fa2a04d2ac4210eb657_1739933984895436763.jpeg,2.0
https://d1sag4ddilekf6.cloudfront.net/Merchants/1-C6AFL2LERF4YRX/photoexhibition/10a3442d523640ef90bbb23998c671e4_1700557988231842580.jpeg,https://food-cms.grab.com/Merchants/4-C65YEA3CNULDAE/photoexhibition/813327aae77947d68ab8d29fb05f5cef_1737536793000181358.jpeg,2.0
https://food-cms.grab.com/Merchants/4-C6MYT6E2HGDELN/photoexhibition/a03b7aeb964044e181d29b45c622e071_1734596465370360673.jpeg,https://food-cms.grab.com/Merchants/SGDD09320/photoexhibition/69c8d95d11cc473899374043a3a9915c_1733200031604651205.jpg,1.0
https://food-cms.grab.com/Merchants/1-C65BJN21GY3HLE/photoexhibition/87f486786a5442b9b18ae2a5f42e133f_1736317298651029415.jpeg,https://food-cms.grab.com/Merchants/4-C4EZNRLTTEAFJJ/photoexhibition/ee24a6f8b5364d2793e28cf57840ab13_1744090370624083776.jpeg,2.0
https://food-cms.grab.com/Merchants/4-C2TZRJVCN7L2EX/photoexhibition/2d05b0901cb04761a291bb3cb1efd72d_1732593860333422738.jpg,https://food-cms.grab.com/Merchants/SGDD02824/photoexhibition/228cb545a58d47c9a2d7c88f20dd655b_1733214776813410393.jpg,1.0
https://food-cms.grab.com/Merchants/4-C3VFGYWXEK4YJX/photoexhibition/d5b1e3773a8049bea1d973fffe7c8972_1733453622676400656.jpg,https://food-cms.grab.com/Merchants/4-C6V2TFDHRNKUGA/photoexhibition/00740b2b1a604c0686063e7abe304d10_1733378783499081105.jpeg,1.0
https://d1sag4ddilekf6.cloudfront.net/Merchants/1-C4NWJ24BGFX2EA/photoexhibition/b8fd2ae4e9b34882816ebb26a0236175_1699510062103868917.jpeg,https://food-cms.grab.com/Merchants/SGDD03049/photoexhibition/93aad97426454c6f949d424ba6ef096a_1733461336010420165.jpg,2.0
https://d1sag4ddilekf6.cloudfront.net/Merchants/1-C4MDERDDLEJFL2/photoexhibition/678c4a7b2447410f8201c6c4e619763e_1696384454006170321.jpeg,https://food-cms.grab.com/Merchants/4-C66GNFNARXWXRA/photoexhibition/6091c6cc05ed40cab85dc4a72ec1a17f_1738720030570209052.jpeg,1.0
https://food-cms.grab.com/Merchants/4-C26ZG3VVV2NJTX/photoexhibition/abcb02651adc4e19983805c901af6d65_1734677531876387925.jpeg,https://food-cms.grab.com/Merchants/4-C2WZG7CJCEJTBE/photoexhibition/f3ccdfdc336441b7aaca44c421c7c6ed_1732614019533142457.jpg,2.0
https://food-cms.grab.com/Merchants/4-C2L3LP6UJUDHGX/photoexhibition/4e5e4959b0ea4b5abea64273e14b631c_1732764635386106061.jpg,https://food-cms.grab.com/Merchants/4-C63CR6BJJGMZVX/photoexhibition/e7766a5c260c4e1db25350c56879930f_1734072589876533542.jpeg,1.0
https://d1sag4ddilekf6.cloudfront.net/Merchants/1-C4MEC2TGKF5GAJ/photoexhibition/29ea17422c0b42e28b059c2b970a0e22_1696563498233460339.jpeg,https://food-cms.grab.com/Merchants/4-C6DUAJJGEA4AC2/photoexhibition/e881ca9c8c3f48e5995aae89366b02a8_1734681275729132757.jpeg,2.0
https://food-cms.grab.com/Merchants/4-C2DJCXMAE24KR2/photoexhibition/02b20bfdd1b74306a5884bf4f2695c9c_1742876256824494887.jpeg,https://food-cms.grab.com/Merchants/4-C3MEVPE2LUNZRN/photoexhibition/838f33ba12254546a05aeedb421473cf_1734329328273656999.jpeg,2.0
https://d1sag4ddilekf6.cloudfront.net/Merchants/1-C6BHECN2GTVCRA/photoexhibition/9a9357c9cd194200be0ba98937110775_1702791683419000181.jpeg,https://food-cms.grab.com/Merchants/1-C65DE6CVAU4XCX/photoexhibition/0becb433f61944a68398b48eda22de71_1736418426207087827.jpeg,1.0
https://food-cms.grab.com/Merchants/1-C65DCAVEEN5DEN/photoexhibition/e82c03a648224ef9b057930c7beea4df_1736494417953642332.jpeg,https://food-cms.grab.com/Merchants/4-CZDBREABLCLWVX/photoexhibition/86ce554eb6164a40be3ea2d940b72816_1733220386881021188.jpg,2.0
https://d1sag4ddilekf6.cloudfront.net/Merchants/1-C4DBV6VBE3KVCN/photoexhibition/90c2f03fae064922add17ffa37df054c_1686201418393235218.jpeg,https://food-cms.grab.com/Merchants/4-C6AHGJNUL4E1VX/photoexhibition/95b0e84da07c4918a66e1e22a67a4eae_1738905438043512642.png,2.0
https://food-cms.grab.com/Merchants/4-CZKDNX4YE2AAAA/photoexhibition/cb35aeaa6c3f416b98daec4e55f7f3e0_1734675160355636690.jpeg,https://food-cms.grab.com/Merchants/SGDD10035/photoexhibition/4ca1dfe410c84a2482b0cd4e68b348ee_1734590007061733145.jpeg,2.0
https://food-cms.grab.com/Merchants/4-C63CNTXGNGC2EE/photoexhibition/2f2ad24807b246888c08fc3ccae0b9b2_1732265707204112012.jpeg,https://food-cms.grab.com/Merchants/4-C6NCR3NXJVJGGJ/photoexhibition/48bc89498aae47d7ba015bbae985cc63_1734683263412459242.jpeg,2.0
https://food-cms.grab.com/Merchants/1-C631DAE1L65YRA/photoexhibition/7772fe4048e24f24967b1185eceb69ef_1733804932096272625.jpeg,https://food-cms.grab.com/Merchants/4-C3CCT8DFJN4VGT/photoexhibition/0c62983f5902401795f40611aa71d031_1735197226303307725.png,2.0
https://d1sag4ddilekf6.cloudfront.net/Merchants/1-C4BURBVFRX6GGX/photoexhibition/0bc5bd5b5e3844e8be4cb2c5eedffc0a_1683172476895987617.jpeg,https://food-cms.grab.com/Merchants/1-C6XKTBKJHF63LX/photoexhibition/c8be5f71940f4aa1899758d0de31c8ab_1728982508436788728.jpeg,1.0
https://d1sag4ddilekf6.cloudfront.net/Merchants/1-C22DWFNWCU53E6/photoexhibition/59849300da5a454f85d144c6f0f52ebc_1677079442659455581.jpeg,https://d1sag4ddilekf6.cloudfront.net/Merchants/1-C4LVRRBCDBNJRN/photoexhibition/f26805614de14c71bb63905949a7f744_1695604813068395504.jpeg,1.0
https://food-cms.grab.com/Merchants/4-C3L2NYAVJKBTC6/photoexhibition/4e87faf85b9742f1b49787a17f8c4d35_1733366235276936678.jpg,https://food-cms.grab.com/Merchants/4-C62BATWBJ2NWNJ/photoexhibition/77c49d10d49b4004a0e67df5b1c536b4_1740460467849161667.jpeg,1.0
https://d1sag4ddilekf6.cloudfront.net/Merchants/1-C6DKME3GL6LJA6/photoexhibition/cfaf2f3c173b49489d4eb81841122fab_1707296317754651738.jpeg,https://food-cms.grab.com/Merchants/4-C6WWFBVZUE3HEX/photoexhibition/15808ebce3f04827854a6eb9a2b0a693_1733382022054179598.jpeg,2.0
https://food-cms.grab.com/Merchants/1-C6MGVEV1N3VANA/photoexhibition/cb351d36b9e841d59a87ed68d1b00a83_1716708860701173086.jpeg,https://food-cms.grab.com/Merchants/1-C6VVNTUGJYVCPA/photoexhibition/bac8fb594a9e4482b31eeb7085fcc2b4_1725267154483162769.jpeg,1.0
https://food-cms.grab.com/Merchants/1-C6T2TKU1UAAANX/photoexhibition/1c954acaeca74f80bb0c66766666c18d_1721888939072513455.jpeg,https://food-cms.grab.com/Merchants/4-CYLJWGMVVLNVTE/photoexhibition/dbc0fdb9dc7d4f44b80ecd25158263e8_1733297451831459734.jpg,2.0
https://food-cms.grab.com/Merchants/4-C2ATKBBAG6VZGA/photoexhibition/4130d7f2ac2746ab8ef4018d07adf880_1741596633936321814.jpeg,https://food-cms.grab.com/Merchants/4-CZA3CE2WTT61GT/photoexhibition/7dfe07b757d54763be0a06dca7f5d592_1744358911424340645.jpeg,2.0
https://d1sag4ddilekf6.cloudfront.net/Merchants/1-C4B2NTTUABEWGE/photoexhibition/cb3fdbe3ac6c467da0796b5c016f6bd0_1683872762620869261.jpeg,https://food-cms.grab.com/Merchants/4-C6NBTEC3NZCEBA/photoexhibition/1f4c0180fbc246bf911558dfd0742267_1733797699276213786.jpg,2.0
https://d1sag4ddilekf6.cloudfront.net/Merchants/1-C4D3LKMZC6T2ME/photoexhibition/b40e3a4cceaa407b87b163f40f0ea846_1688099318917096377.jpeg,https://d1sag4ddilekf6.cloudfront.net/Merchants/1-C6ETCVKCC6CJAX/photoexhibition/4309a444d59d4cbf89fc2b1abfd509b1_1709020537641875521.jpeg,2.0
https://food-cms.grab.com/Merchants/1-C6NTG2NETKLKGN/photoexhibition/72cb8a931f864c4ba1f0c06ee68bae98_1719303836545664050.jpeg,https://food-cms.grab.com/Merchants/4-CZM3A4KJVYVWVJ/photoexhibition/1ac5879b001f4594af7d3ea4625e1e1e_1740043780498569640.jpeg,2.0
https://food-cms.grab.com/Merchants/1-C6JKV7TWEKBKRA/photoexhibition/a41385e2a6b3498e8f7ec5bfb2d47321_1711004427908980450.jpeg,https://food-cms.grab.com/Merchants/4-C6C3AN3YLYAYUE/photoexhibition/e784c8b8c5cf4d22a9ab203cdf250317_1734672993941066844.jpeg,2.0
https://d1sag4ddilekf6.cloudfront.net/Merchants/1-C6DWTTWTDCLVEN/photoexhibition/ff84adfbc61b44aa97157f70309d93ef_1708064248500147989.jpeg,https://food-cms.grab.com/Merchants/1-C63BRE6FEN3WLE/photoexhibition/ca84f7b4e7984809ada2c7899caa1d40_1732175232377685243.jpeg,2.0
https://food-cms.grab.com/Merchants/1-C62JTKXTVAD1CX/photoexhibition/d8d66e7a9a12451e9b4c473de160cdd3_1730885500206025235.jpeg,https://food-cms.grab.com/Merchants/SGDD05605/photoexhibition/654f8c0639384f6fa8f081152e12d36c_1735277232856045660.jpeg,2.0
https://d1sag4ddilekf6.cloudfront.net/Merchants/1-CYL3GJLUENAXT2/photoexhibition/e55957f78e9a4c65aafe39be9900b993_1676823759171276494.jpeg,https://food-cms.grab.com/Merchants/1-C6TBME5VLXVHG2/photoexhibition/f17c9cdb11044fb290bb9742a9890fcf_1720511587341008943.jpeg,1.0
https://d1sag4ddilekf6.cloudfront.net/Merchants/1-C4NCGBUXCKBYMA/photoexhibition/8fb6d267cdb14cd98b899d17acedb481_1698480804685212956.jpeg,https://food-cms.grab.com/Merchants/1-C7BJTKVEFFT2WA/photoexhibition/60a4dd060526440d98d3cfa73b461022_1742885856613880582.jpeg,1.0
https://food-cms.grab.com/Merchants/1-C6VZWBUJJE6ELA/photoexhibition/6d3172c386364fa38aa5594f84c816d1_1725703266259785210.jpeg,https://food-cms.grab.com/Merchants/SGDD06197/photoexhibition/1864303c4df5470db41f283354a94930_1733297451679504362.jpg,2.0
https://d1sag4ddilekf6.cloudfront.net/Merchants/1-C4BYMAKFMEXKEJ/photoexhibition/fc7bdd26bed143f0a953f37948bdfdf3_1683601215942453141.jpeg,https://food-cms.grab.com/Merchants/4-C2THVRCFANJDJX/photoexhibition/db62df72ffd6418e9d449783dd055a85_1733208952224333431.jpg,2.0
https://d1sag4ddilekf6.cloudfront.net/Merchants/1-C4D3LKMZC6T2ME/photoexhibition/b40e3a4cceaa407b87b163f40f0ea846_1688099318917096377.jpeg,https://food-cms.grab.com/Merchants/4-C662RVDAL2B3CN/photoexhibition/0ab8ddf6be4647a09ecd99eb7c17cf47_1739933071289241292.jpeg,2.0
https://d1sag4ddilekf6.cloudfront.net/Merchants/4-CY6DRYL3E2ECNX/photoexhibition/a89bf5ad572442cdbc75eff25ca117d7_1696240324211743064.jpeg,https://food-cms.grab.com/Merchants/4-CZA3CBWDNAJWTA/photoexhibition/ff27c3f20682410aaf30a9badd3897d0_1744358534370028107.jpeg,1.0
https://food-cms.grab.com/Merchants/1-C6LBDBUWRAKALJ/photoexhibition/f7fc92dc10e5456f8a829ed195bd60ef_1714210612758288552.jpeg,https://food-cms.grab.com/Merchants/SGDD00282/photoexhibition/446fc9e5f0da40dd95267379deab588f_1733728255142572463.jpg,2.0
https://food-cms.grab.com/Merchants/1-C6UEEKWFGY31AX/photoexhibition/202faf9a6be54292967b0e0353b79b33_1722481350347585956.jpeg,https://food-cms.grab.com/Merchants/1-C6VCWFBFRTBANE/photoexhibition/340512f4d8de499b8c4e046d1656e567_1724315021054833618.jpeg,1.0
https://d1sag4ddilekf6.cloudfront.net/Merchants/1-C6ACA4JDLULKBA/photoexhibition/8775a57e9d0a4f7895f30127a4e358ec_1700211617713011477.jpeg,https://food-cms.grab.com/Merchants/4-C6TVBB23CRAVGJ/photoexhibition/32bd73bf2215469394d90fbd7a3caa49_1734426901484808488.jpeg,2.0
